Time,Flow
9/25/2022 0:01,0
9/25/2022 0:04,0
9/25/2022 0:04,0
9/25/2022 0:04,0
9/25/2022 0:05,0
9/25/2022 0:05,0
9/25/2022 0:05,0
9/25/2022 0:09,0
9/25/2022 0:09,0
9/25/2022 0:09,0
9/25/2022 0:09,0
9/25/2022 0:09,0
9/25/2022 0:10,0
9/25/2022 0:11,0
9/25/2022 0:13,0
9/25/2022 0:14,0
9/25/2022 0:14,0
9/25/2022 0:15,0
9/25/2022 0:16,0
9/25/2022 0:16,0
9/25/2022 0:17,0
9/25/2022 0:18,0
9/25/2022 0:20,0
9/25/2022 0:20,0
9/25/2022 0:21,0
9/25/2022 0:21,0
9/25/2022 0:23,0
9/25/2022 0:23,0
9/25/2022 0:24,0
9/25/2022 0:24,0
9/25/2022 0:24,0
9/25/2022 0:25,0
9/25/2022 0:26,0
9/25/2022 0:26,0
9/25/2022 0:27,0
9/25/2022 0:28,0
9/25/2022 0:28,0
9/25/2022 0:30,0
9/25/2022 0:30,0
9/25/2022 0:31,0
9/25/2022 0:31,0
9/25/2022 0:34,0
9/25/2022 0:35,0
9/25/2022 0:35,0
9/25/2022 0:37,0
9/25/2022 0:38,0
9/25/2022 0:39,0
9/25/2022 0:39,0
9/25/2022 0:39,0
9/25/2022 0:40,0
9/25/2022 0:41,0
9/25/2022 0:42,0
9/25/2022 0:45,0
9/25/2022 0:46,0
9/25/2022 0:47,0
9/25/2022 0:48,0
9/25/2022 0:50,0
9/25/2022 0:52,0
9/25/2022 0:53,0
9/25/2022 0:53,0
9/25/2022 0:53,0
9/25/2022 0:54,0
9/25/2022 0:55,0
9/25/2022 0:57,0
9/25/2022 0:57,0
9/25/2022 0:58,0
9/25/2022 0:58,0
9/25/2022 0:59,0
9/25/2022 1:00,0
9/25/2022 1:01,0
9/25/2022 1:02,0
9/25/2022 1:02,0
9/25/2022 1:03,0
9/25/2022 1:05,0
9/25/2022 1:05,0
9/25/2022 1:05,0
9/25/2022 1:05,0
9/25/2022 1:06,0
9/25/2022 1:07,0
9/25/2022 1:08,0
9/25/2022 1:09,0
9/25/2022 1:10,0
9/25/2022 1:11,0
9/25/2022 1:13,0
9/25/2022 1:16,0
9/25/2022 1:16,0
9/25/2022 1:17,0
9/25/2022 1:18,0
9/25/2022 1:18,0
9/25/2022 1:20,0
9/25/2022 1:22,0
